,date,title,url
0,2021.11.29.,"김진태 ""이재명은 악마를 변호..동거녀 살해범, 징역 15년 선고받게 해""",http://www.edaily.co.kr/news/newspath.asp?newsid=02712566629250640
1,2021.11.29.,"'신변보호 여성 살해' 김병찬, 보복살인 혐의로 검찰 송치",https://www.hankyung.com/society/article/202111290367i
2,2021.11.29.,"檢, '동창생 고문·살해' 두 친구 무기징역 구형…""살 날 많아"" 선처 호소",http://www.edaily.co.kr/news/newspath.asp?newsid=03630966629250640
3,2021.11.30.,"김진태 ""악마 변호한 이재명…동거녀 살해범 징역 15년, 내년 출소""",https://news.imaeil.com/page/view/2021113011173396191
4,2021.11.29.,"'3살 아들 학대·살해' 30대 女 송치…""육아 스트레스로 체벌"" 변명",http://news.tvchosun.com/site/data/html_dir/2021/11/29/2021112990140.html
5,2021.11.29.,"김병찬, 스토킹 신고에 앙심 품고 살해... 주거침입도 수차례",https://hankookilbo.com/News/Read/A2021112909390004854?did=NA
6,2021.11.29.,“화 나서” 카드 게임 중 동료 살해 뒤 도주… 40대 징역 16년,http://www.segye.com/content/html/2021/11/29/20211129508982.html?OutUrl=naver
7,2021.11.28.,'세 살배기 폭행·사망' 계모에 아동학대살해죄 검토,http://www.mbn.co.kr/pages/news/newsView.php?news_seq_no=4648147
8,2021.11.29.,"20살 고교동창, 오피스텔 감금해 폭행 살해…검찰, 무기징역 구형",http://www.inews24.com/view/1427498
9,2021.11.29.,'여성 스토킹 살해' 김병찬 검찰 송치... 마스크로 얼굴 가려,http://www.womennews.co.kr/news/articleView.html?idxno=218000
10,2021.11.25.,두살 아이 때려 숨지게…‘입양아 학대 살해’ 양부 징역 22년,http://news.kmib.co.kr/article/view.asp?arcid=0016506051&code=61121311&cp=nv
11,2021.11.26.,"""장기간 격리해 속죄해야"" 친누나 살해 20대 2심도 징역 30년 선고",http://www.fnnews.com/news/202111260617007346
12,2021.11.30.,집요한 스토킹 후 경찰 신변보호 받던 전 여친 살해한 김병찬…‘탈마스크’ 취재진 요청 거부,http://www.segye.com/content/html/2021/11/29/20211129504953.html?OutUrl=naver
13,2021.11.30.,"동급생 살해한 中 15세 소년, ‘구이저우 학교 청소년 살인사건’의 내막",http://www.segye.com/content/html/2021/11/30/20211130517182.html?OutUrl=naver
14,2021.11.26.,"정인이 양모, 2심서 징역 35년 '감형'…방청석 울분 폭발",http://news.tf.co.kr/read/life/1902094.htm
15,2021.11.30.,3살 아들 때려 숨지게 한 의붓엄마…‘아동학대 살해죄’ 적용,https://news.kbs.co.kr/news/view.do?ncd=5336797&ref=A
16,2021.11.25.,"“틀니 숨겨서…” 동거남 살해한 50대, 징역 22년→25년",https://www.donga.com/news/article/all/20211125/110457946/2
17,2021.11.28.,"'집안청소 말다툼' 20대, 친동생 손도끼로 살해협박 집행유예",http://www.newsis.com/view/?id=NISX20211128_0001667286&cID=10802&pID=14000
18,2021.11.24.,수십년간 가정폭력 휘두른 남편 살해...아내 징역 12년,https://www.seoul.co.kr/news/newsView.php?id=20211124500033&wlog_tag3=naver
